,Unnamed: 0,airline,departure_city,departure_time,reaching_time,destination_city,journey_time,stop,ticket fare
444,444,IndiGo,DEL Indira Gandhi Intl,06:30,09:00,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,696"
445,445,IndiGo,DEL Indira Gandhi Intl,04:45,10:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,234"
446,446,Air India,DEL Indira Gandhi Intl,22:15,11:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,900"
447,447,Air India,DEL Indira Gandhi Intl,17:00,22:40,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,035"
448,448,SpiceJet,DEL Indira Gandhi Intl,06:25,20:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,744"
449,449,SpiceJet,DEL Indira Gandhi Intl,06:10,17:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,900"
450,450,GoFirst,DEL Indira Gandhi Intl,06:25,18:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,035"
451,451,GoFirst,DEL Indira Gandhi Intl,16:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,744"
452,452,GoFirst,DEL Indira Gandhi Intl,00:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 5,163"
453,453,IndiGo,DEL Indira Gandhi Intl,19:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 5,175"
454,454,IndiGo,DEL Indira Gandhi Intl,17:20,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,831"
455,455,IndiGo,DEL Indira Gandhi Intl,06:30,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 5,163"
456,456,IndiGo,DEL Indira Gandhi Intl,05:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,175"
457,457,IndiGo,DEL Indira Gandhi Intl,18:15,00:30,BLR Bengaluru Intl,3h 10m,direct,"₹ 4,831"
458,458,IndiGo,DEL Indira Gandhi Intl,20:05,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,163"
459,459,IndiGo,DEL Indira Gandhi Intl,04:45,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,175"
460,460,IndiGo,DEL Indira Gandhi Intl,20:55,00:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,831"
461,461,Vistara,DEL Indira Gandhi Intl,18:20,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
462,462,GoFirst,DEL Indira Gandhi Intl,22:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 5,175"
463,463,Vistara,DEL Indira Gandhi Intl,05:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,831"
464,464,GoFirst,DEL Indira Gandhi Intl,20:40,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,951"
465,465,IndiGo,DEL Indira Gandhi Intl,20:40,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,951"
466,466,IndiGo,DEL Indira Gandhi Intl,08:10,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,976"
467,467,IndiGo,DEL Indira Gandhi Intl,09:45,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,905"
468,468,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,799"
469,469,SpiceJet,DEL Indira Gandhi Intl,06:15,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,188"
470,470,SpiceJet,DEL Indira Gandhi Intl,08:05,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,735"
471,471,GoFirst,DEL Indira Gandhi Intl,09:05,19:55,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,900"
472,472,IndiGo,DEL Indira Gandhi Intl,19:50,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 5,035"
473,473,Vistara,DEL Indira Gandhi Intl,17:35,08:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,744"
474,474,Vistara,DEL Indira Gandhi Intl,14:15,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
475,475,IndiGo,DEL Indira Gandhi Intl,16:05,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,175"
476,476,Air India,DEL Indira Gandhi Intl,09:35,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,831"
477,477,Vistara,DEL Indira Gandhi Intl,06:05,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,163"
478,478,Vistara,DEL Indira Gandhi Intl,13:00,21:35,BLR Bengaluru Intl,2h 40m,direct,"₹ 5,175"
479,479,AirAsia India,DEL Indira Gandhi Intl,09:15,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,831"
480,480,Air India,DEL Indira Gandhi Intl,08:10,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,859"
481,481,Air India,DEL Indira Gandhi Intl,09:35,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,011"
482,482,Vistara,DEL Indira Gandhi Intl,21:20,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,791"
483,483,Vistara,DEL Indira Gandhi Intl,09:45,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,859"
484,484,Vistara,DEL Indira Gandhi Intl,06:10,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 5,011"
485,485,Vistara,DEL Indira Gandhi Intl,21:15,21:20,GOI Goa Intl,2h 40m,direct,"₹ 4,791"
486,486,Vistara,DEL Indira Gandhi Intl,21:25,21:20,GOI Goa Intl,2h 40m,direct,"₹ 5,188"
487,487,Vistara,DEL Indira Gandhi Intl,06:05,23:10,GOI Goa Intl,2h 40m,direct,"₹ 5,234"
488,488,Vistara,DEL Indira Gandhi Intl,13:00,13:35,GOI Goa Intl,2h 50m,direct,"₹ 4,799"
489,489,AirAsia India,DEL Indira Gandhi Intl,09:15,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,921"
490,490,SpiceJet,DEL Indira Gandhi Intl,08:20,21:30,GOI Goa Intl,2h 30m,direct,"₹ 5,264"
491,491,IndiGo,DEL Indira Gandhi Intl,11:30,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,824"
492,492,IndiGo,DEL Indira Gandhi Intl,05:50,17:40,GOI Goa Intl,2h 45m,direct,"₹ 4,921"
493,493,AirAsia India,DEL Indira Gandhi Intl,18:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 5,264"
494,494,AirAsia India,DEL Indira Gandhi Intl,21:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 4,824"
495,495,AirAsia India,DEL Indira Gandhi Intl,08:10,13:20,GOI Goa Intl,2h 40m,direct,"₹ 4,921"
496,496,Air India,DEL Indira Gandhi Intl,17:25,15:25,GOI Goa Intl,2h 45m,direct,"₹ 5,264"
497,497,Air India,DEL Indira Gandhi Intl,13:00,13:25,GOI Goa Intl,2h 25m,direct,"₹ 4,824"
498,498,Air India,DEL Indira Gandhi Intl,06:00,14:50,GOI Goa Intl,2h 35m,direct,"₹ 5,373"
499,499,SpiceJet,DEL Indira Gandhi Intl,21:25,14:25,GOI Goa Intl,2h 25m,direct,"₹ 5,385"
500,500,SpiceJet,DEL Indira Gandhi Intl,09:15,13:50,GOI Goa Intl,2h 40m,direct,"₹ 5,045"
501,501,IndiGo,DEL Indira Gandhi Intl,08:20,23:10,GOI Goa Intl,2h 40m,direct,"₹ 5,688"
502,502,IndiGo,DEL Indira Gandhi Intl,20:40,04:55,GOI Goa Intl,2h 45m,direct,"₹ 5,700"
503,503,IndiGo,DEL Indira Gandhi Intl,18:55,00:40,GOI Goa Intl,2h 40m,direct,"₹ 5,367"
504,504,IndiGo,DEL Indira Gandhi Intl,09:45,13:35,GOI Goa Intl,2h 50m,direct,"₹ 5,764"
505,505,IndiGo,DEL Indira Gandhi Intl,06:10,22:30,GOI Goa Intl,2h 35m,direct,"₹ 5,929"
506,506,IndiGo,DEL Indira Gandhi Intl,11:30,17:40,GOI Goa Intl,2h 45m,direct,"₹ 5,642"
507,507,IndiGo,DEL Indira Gandhi Intl,05:50,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 7,294"
508,508,AirAsia India,DEL Indira Gandhi Intl,18:30,22:35,GOI Goa Intl,2h 35m,direct,"₹ 9,000"
509,509,IndiGo,DEL Indira Gandhi Intl,21:30,13:20,GOI Goa Intl,2h 40m,direct,"₹ 6,578"
510,510,IndiGo,DEL Indira Gandhi Intl,18:40,15:25,GOI Goa Intl,2h 45m,direct,"₹ 4,799"
511,511,GoFirst,DEL Indira Gandhi Intl,18:40,17:15,GOI Goa Intl,4h 15m,1 stop,"₹ 5,188"
512,512,SpiceJet,DEL Indira Gandhi Intl,20:30,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,735"
513,513,IndiGo,DEL Indira Gandhi Intl,10:45,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,799"
514,514,IndiGo,DEL Indira Gandhi Intl,16:15,00:20,GOI Goa Intl,2h 35m,direct,"₹ 5,188"
515,515,Vistara,DEL Indira Gandhi Intl,19:00,22:35,GOI Goa Intl,4h 35m,direct,"₹ 4,735"
516,516,GoFirst,DEL Indira Gandhi Intl,19:55,18:40,GOI Goa Intl,2h 25m,direct,"₹ 4,900"
517,517,Air India,DEL Indira Gandhi Intl,14:55,13:25,GOI Goa Intl,2h 25m,direct,"₹ 5,035"
518,518,Air India,DEL Indira Gandhi Intl,10:40,14:25,GOI Goa Intl,2h 25m,direct,"₹ 4,744"
519,519,IndiGo,DEL Indira Gandhi Intl,20:00,21:30,GOI Goa Intl,2h 30m,direct,"₹ 4,900"
520,520,IndiGo,DEL Indira Gandhi Intl,10:40,12:30,GOI Goa Intl,2h 30m,direct,"₹ 5,035"
521,521,IndiGo,DEL Indira Gandhi Intl,12:40,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,744"
522,522,IndiGo,DEL Indira Gandhi Intl,11:00,22:35,GOI Goa Intl,2h 35m,direct,"₹ 4,859"
523,523,Vistara,DEL Indira Gandhi Intl,12:15,00:20,GOI Goa Intl,2h 35m,direct,"₹ 5,011"
524,524,Vistara,DEL Indira Gandhi Intl,12:00,14:50,GOI Goa Intl,2h 35m,direct,"₹ 4,791"
525,525,GoFirst,DEL Indira Gandhi Intl,11:10,22:30,GOI Goa Intl,2h 35m,direct,"₹ 4,859"
526,526,Air India,DEL Indira Gandhi Intl,20:30,23:10,GOI Goa Intl,2h 40m,direct,"₹ 5,011"
527,527,IndiGo,DEL Indira Gandhi Intl,02:10,00:40,GOI Goa Intl,2h 40m,direct,"₹ 4,791"
528,528,IndiGo,DEL Indira Gandhi Intl,22:00,13:20,GOI Goa Intl,2h 40m,1 stop,"₹ 5,188"
529,529,SpiceJet,DEL Indira Gandhi Intl,10:45,13:20,GOI Goa Intl,2h 40m,direct,"₹ 5,234"
530,530,SpiceJet,DEL Indira Gandhi Intl,19:55,21:20,GOI Goa Intl,2h 40m,1 stop,"₹ 4,799"
531,531,GoFirst,DEL Indira Gandhi Intl,14:55,17:45,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 4,921"
532,532,AirAsia India,DEL Indira Gandhi Intl,10:40,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 5,264"
533,533,AirAsia India,DEL Indira Gandhi Intl,20:00,11:25,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 4,824"
534,534,AirAsia India,DEL Indira Gandhi Intl,10:40,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,921"
535,535,IndiGo,DEL Indira Gandhi Intl,12:40,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 5,264"
536,536,IndiGo,DEL Indira Gandhi Intl,13:00,12:45,TRV Thiruvananthapuram,5h 50m,1 stop,"₹ 4,824"
537,537,SpiceJet,DEL Indira Gandhi Intl,16:15,13:05,TRV Thiruvananthapuram,5h 55m,1 stop,"₹ 4,921"
538,538,Vistara,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,6h 10m,1 stop,"₹ 5,264"
539,539,GoFirst,DEL Indira Gandhi Intl,21:45,17:45,TRV Thiruvananthapuram,7h 00m,1 stop,"₹ 4,824"
540,540,GoFirst,DEL Indira Gandhi Intl,18:00,20:55,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 5,264"
541,541,Air India,DEL Indira Gandhi Intl,16:15,19:40,TRV Thiruvananthapuram,5h 40m,1 stop,"₹ 5,849"
542,542,Air India,DEL Indira Gandhi Intl,11:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 4,824"
543,543,SpiceJet,DEL Indira Gandhi Intl,12:00,12:45,TRV Thiruvananthapuram,6h 55m,1 stop,"₹ 5,163"
544,544,SpiceJet,DEL Indira Gandhi Intl,19:00,21:10,TRV Thiruvananthapuram,7h 45m,1 stop,"₹ 5,175"
545,545,GoFirst,DEL Indira Gandhi Intl,10:00,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 4,831"
546,546,AirAsia India,DEL Indira Gandhi Intl,19:55,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 5,163"
547,547,AirAsia India,DEL Indira Gandhi Intl,20:00,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 5,175"
548,548,AirAsia India,DEL Indira Gandhi Intl,21:45,17:15,TRV Thiruvananthapuram,5h 45m,1 stop,"₹ 4,831"
549,549,AirAsia India,DEL Indira Gandhi Intl,12:15,12:45,TRV Thiruvananthapuram,5h 50m,1 stop,"₹ 5,163"
550,550,IndiGo,DEL Indira Gandhi Intl,19:55,13:05,TRV Thiruvananthapuram,5h 55m,1 stop,"₹ 5,175"
551,551,IndiGo,DEL Indira Gandhi Intl,20:30,21:10,TRV Thiruvananthapuram,6h 10m,1 stop,"₹ 4,831"
552,552,IndiGo,DEL Indira Gandhi Intl,22:00,10:25,TRV Thiruvananthapuram,6h 35m,1 stop,"₹ 5,070"
553,553,IndiGo,DEL Indira Gandhi Intl,10:40,12:45,TRV Thiruvananthapuram,6h 55m,1 stop,"₹ 5,163"
554,554,IndiGo,DEL Indira Gandhi Intl,10:40,17:45,TRV Thiruvananthapuram,7h 00m,1 stop,"₹ 4,831"
555,555,IndiGo,DEL Indira Gandhi Intl,18:40,21:10,TRV Thiruvananthapuram,7h 45m,1 stop,"₹ 5,163"
556,556,SpiceJet,DEL Indira Gandhi Intl,14:30,06:55,TRV Thiruvananthapuram,7h 50m,1 stop,"₹ 5,175"
557,557,IndiGo,DEL Indira Gandhi Intl,06:40,10:25,TRV Thiruvananthapuram,8h 00m,direct,"₹ 4,831"
558,558,IndiGo,DEL Indira Gandhi Intl,08:10,17:15,TRV Thiruvananthapuram,8h 00m,direct,"₹ 5,373"
559,559,SpiceJet,DEL Indira Gandhi Intl,12:55,17:45,TRV Thiruvananthapuram,8h 10m,direct,"₹ 5,385"
560,560,AirAsia India,DEL Indira Gandhi Intl,11:30,07:10,TRV Thiruvananthapuram,8h 15m,1 stop,"₹ 5,045"
561,561,IndiGo,DEL Indira Gandhi Intl,06:55,17:45,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,764"
562,562,IndiGo,DEL Indira Gandhi Intl,07:10,11:25,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,929"
563,563,SpiceJet,DEL Indira Gandhi Intl,15:00,00:50,TRV Thiruvananthapuram,3h 15m,1 stop,"₹ 5,642"
564,564,GoFirst,DEL Indira Gandhi Intl,10:45,11:55,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 5,163"
565,565,Air India,DEL Indira Gandhi Intl,15:20,21:20,TRV Thiruvananthapuram,5h 15m,1 stop,"₹ 5,175"
566,566,GoFirst,DEL Indira Gandhi Intl,14:00,18:30,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 4,831"
567,567,AirAsia India,DEL Indira Gandhi Intl,03:50,20:55,TRV Thiruvananthapuram,5h 35m,1 stop,"₹ 8,208"
568,568,Vistara,DEL Indira Gandhi Intl,05:50,19:40,TRV Thiruvananthapuram,5h 40m,direct,"₹ 8,220"
569,569,Air India,DEL Indira Gandhi Intl,13:25,17:15,TRV Thiruvananthapuram,5h 45m,direct,"₹ 7,938"
570,570,IndiGo,DEL Indira Gandhi Intl,23:05,12:45,TRV Thiruvananthapuram,5h 50m,direct,"₹ 4,859"
571,571,Vistara,DEL Indira Gandhi Intl,06:40,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 5,011"
572,572,IndiGo,DEL Indira Gandhi Intl,12:55,13:05,TRV Thiruvananthapuram,5h 55m,direct,"₹ 4,791"
573,573,IndiGo,DEL Indira Gandhi Intl,11:30,11:00,TRV Thiruvananthapuram,6h 05m,direct,"₹ 4,921"
574,574,IndiGo,DEL Indira Gandhi Intl,06:55,21:10,TRV Thiruvananthapuram,6h 10m,direct,"₹ 5,264"
575,575,IndiGo,DEL Indira Gandhi Intl,07:10,21:10,TRV Thiruvananthapuram,6h 25m,direct,"₹ 4,824"
576,576,IndiGo,DEL Indira Gandhi Intl,15:00,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 5,163"
577,577,IndiGo,DEL Indira Gandhi Intl,03:50,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 5,175"
578,578,IndiGo,DEL Indira Gandhi Intl,05:50,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,831"
579,579,Air India,DEL Indira Gandhi Intl,10:45,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 5,688"
580,580,IndiGo,DEL Indira Gandhi Intl,13:25,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,700"
581,581,IndiGo,DEL Indira Gandhi Intl,23:05,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 5,367"
582,582,IndiGo,DEL Indira Gandhi Intl,02:25,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 18,173"
583,583,IndiGo,DEL Indira Gandhi Intl,09:15,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 18,173"
584,584,IndiGo,DEL Indira Gandhi Intl,09:35,22:35,AMD Ahmedabad,1h 40m,direct,"₹ 18,156"
585,585,IndiGo,DEL Indira Gandhi Intl,22:55,20:05,AMD Ahmedabad,1h 45m,direct,"₹ 4,799"
586,586,IndiGo,DEL Indira Gandhi Intl,14:30,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 5,188"
587,587,IndiGo,DEL Indira Gandhi Intl,08:10,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 4,735"
588,588,IndiGo,DEL Indira Gandhi Intl,21:35,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 4,900"
589,589,IndiGo,DEL Indira Gandhi Intl,06:40,06:25,AMD Ahmedabad,1h 40m,1 stop,"₹ 5,035"
590,590,IndiGo,DEL Indira Gandhi Intl,16:05,08:35,AMD Ahmedabad,2h 15m,direct,"₹ 4,744"
591,591,IndiGo,DEL Indira Gandhi Intl,12:55,21:40,AMD Ahmedabad,2h 40m,direct,"₹ 5,188"
592,592,IndiGo,DEL Indira Gandhi Intl,15:20,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 5,234"
593,593,IndiGo,DEL Indira Gandhi Intl,14:00,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 4,799"
594,594,IndiGo,DEL Indira Gandhi Intl,11:30,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 4,921"
595,595,IndiGo,DEL Indira Gandhi Intl,06:55,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 5,264"
596,596,IndiGo,DEL Indira Gandhi Intl,07:10,18:20,AMD Ahmedabad,1h 35m,1 stop,"₹ 4,824"
597,597,IndiGo,DEL Indira Gandhi Intl,07:10,21:15,AMD Ahmedabad,6h 30m,direct,"₹ 4,951"
598,598,IndiGo,DEL Indira Gandhi Intl,04:55,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 4,976"
599,599,Air India,DEL Indira Gandhi Intl,15:00,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 4,905"
600,600,Vistara,DEL Indira Gandhi Intl,14:45,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 7,880"
601,601,IndiGo,DEL Indira Gandhi Intl,06:25,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 7,769"
602,602,IndiGo,DEL Indira Gandhi Intl,19:00,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 6,685"
603,603,"Vistara, SpiceJet",DEL Indira Gandhi Intl,18:15,00:10,AMD Ahmedabad,1h 55m,direct,"₹ 6,717"
604,604,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,AMD Ahmedabad,4h 15m,direct,"₹ 6,539"
605,605,IndiGo,DEL Indira Gandhi Intl,20:05,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 7,880"
606,606,Air India,DEL Indira Gandhi Intl,16:45,07:35,AMD Ahmedabad,1h 25m,direct,"₹ 8,079"
607,607,IndiGo,DEL Indira Gandhi Intl,19:35,07:50,AMD Ahmedabad,1h 25m,direct,"₹ 7,769"
608,608,IndiGo,DEL Indira Gandhi Intl,17:20,18:20,AMD Ahmedabad,1h 35m,direct,"₹ 16,398"
609,609,IndiGo,DEL Indira Gandhi Intl,20:55,01:50,AMD Ahmedabad,1h 35m,direct,"₹ 16,710"
610,610,"Vistara, IndiGo",DEL Indira Gandhi Intl,18:20,21:10,AMD Ahmedabad,1h 35m,direct,"₹ 16,297"
611,611,"AirAsia India, IndiGo",DEL Indira Gandhi Intl,06:30,18:55,AMD Ahmedabad,1h 35m,direct,"₹ 6,685"
612,612,IndiGo,DEL Indira Gandhi Intl,05:45,08:05,AMD Ahmedabad,1h 35m,direct,"₹ 6,717"
613,613,"Vistara, IndiGo",DEL Indira Gandhi Intl,00:15,07:25,AMD Ahmedabad,1h 40m,direct,"₹ 6,539"
614,614,Vistara,DEL Indira Gandhi Intl,04:45,19:55,AMD Ahmedabad,1h 40m,direct,"₹ 8,438"
615,615,Air India,DEL Indira Gandhi Intl,06:20,21:45,AMD Ahmedabad,1h 40m,direct,"₹ 11,415"
616,616,SpiceJet,DEL Indira Gandhi Intl,19:00,06:25,AMD Ahmedabad,1h 40m,direct,"₹ 7,698"
617,617,GoFirst,DEL Indira Gandhi Intl,05:45,22:35,AMD Ahmedabad,1h 40m,direct,"₹ 16,398"
618,618,GoFirst,DEL Indira Gandhi Intl,18:15,20:05,AMD Ahmedabad,1h 45m,direct,"₹ 16,410"
619,619,GoFirst,DEL Indira Gandhi Intl,06:10,00:10,AMD Ahmedabad,1h 55m,direct,"₹ 16,297"
620,620,IndiGo,DEL Indira Gandhi Intl,20:05,07:50,AMD Ahmedabad,2h 15m,direct,"₹ 3,985"
621,621,IndiGo,DEL Indira Gandhi Intl,16:45,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,064"
622,622,Vistara,DEL Indira Gandhi Intl,14:45,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 3,850"
623,623,Vistara,DEL Indira Gandhi Intl,00:15,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 3,985"
624,624,IndiGo,DEL Indira Gandhi Intl,19:35,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 3,689"
625,625,SpiceJet,DEL Indira Gandhi Intl,17:20,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,064"
626,626,IndiGo,DEL Indira Gandhi Intl,06:30,09:00,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,112"
627,627,IndiGo,DEL Indira Gandhi Intl,04:45,10:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 3,728"
628,628,Air India,DEL Indira Gandhi Intl,22:15,11:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,064"
629,629,Air India,DEL Indira Gandhi Intl,17:00,22:40,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,112"
630,630,SpiceJet,DEL Indira Gandhi Intl,06:25,20:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 3,728"
631,631,SpiceJet,DEL Indira Gandhi Intl,06:10,17:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 3,737"
632,632,GoFirst,DEL Indira Gandhi Intl,06:25,18:50,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,167"
633,633,GoFirst,DEL Indira Gandhi Intl,16:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 3,734"
634,634,GoFirst,DEL Indira Gandhi Intl,00:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 3,737"
635,635,IndiGo,DEL Indira Gandhi Intl,19:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,167"
636,636,IndiGo,DEL Indira Gandhi Intl,17:20,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 3,734"
637,637,IndiGo,DEL Indira Gandhi Intl,06:30,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 5,225"
638,638,IndiGo,DEL Indira Gandhi Intl,05:45,12:25,BLR Bengaluru Intl,2h 50m,direct,"₹ 5,744"
639,639,IndiGo,DEL Indira Gandhi Intl,18:15,00:30,BLR Bengaluru Intl,3h 10m,direct,"₹ 3,864"
640,640,IndiGo,DEL Indira Gandhi Intl,20:05,12:30,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,335"
641,641,IndiGo,DEL Indira Gandhi Intl,04:45,08:55,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,428"
642,642,IndiGo,DEL Indira Gandhi Intl,20:55,00:05,BLR Bengaluru Intl,2h 50m,direct,"₹ 4,081"
643,643,Vistara,DEL Indira Gandhi Intl,18:20,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,428"
644,644,GoFirst,DEL Indira Gandhi Intl,22:15,09:00,BLR Bengaluru Intl,2h 55m,direct,"₹ 4,683"
645,645,Vistara,DEL Indira Gandhi Intl,05:35,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,081"
646,646,GoFirst,DEL Indira Gandhi Intl,20:40,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,428"
647,647,IndiGo,DEL Indira Gandhi Intl,20:40,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,683"
648,648,IndiGo,DEL Indira Gandhi Intl,08:10,14:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,081"
649,649,IndiGo,DEL Indira Gandhi Intl,09:45,08:35,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,428"
650,650,IndiGo,DEL Indira Gandhi Intl,06:10,21:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,590"
651,651,SpiceJet,DEL Indira Gandhi Intl,06:15,00:15,BLR Bengaluru Intl,2h 45m,direct,"₹ 4,081"
652,652,SpiceJet,DEL Indira Gandhi Intl,08:05,10:40,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,335"
653,653,GoFirst,DEL Indira Gandhi Intl,09:05,19:55,BLR Bengaluru Intl,2h 30m,direct,"₹ 4,428"
654,654,IndiGo,DEL Indira Gandhi Intl,19:50,15:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,081"
655,655,Vistara,DEL Indira Gandhi Intl,17:35,08:35,BLR Bengaluru Intl,2h 35m,direct,"₹ 4,428"
656,656,Vistara,DEL Indira Gandhi Intl,14:15,00:05,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,683"
657,657,IndiGo,DEL Indira Gandhi Intl,16:05,11:55,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,081"
658,658,Air India,DEL Indira Gandhi Intl,09:35,11:00,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,609"
659,659,Vistara,DEL Indira Gandhi Intl,06:05,23:20,BLR Bengaluru Intl,2h 40m,direct,"₹ 4,918"
